MANHATTAN,BRONX,BROOKLYN,QUEENS,STATEN_ISLAND,PERCENT_WHITE,MEDIAN_INCOME,POPULATION_DENSITY,RESIDENTIAL_UNITS,COMMERCIAL_UNITS,LAND_SQUARE_FEET,SALE_PRICE,SERVICES_COUNT,COOP,CONDO,FAMILY_DWELLING,ELEVATOR
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,4000,1100000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,4000,460000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,4000,675000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,2008,487000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,5000,1,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,4000,595000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,4000,640000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,3600,980000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,5417,635400,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,3800,675000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,4830,1,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,3553,722958,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,3752,865513,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,3600,941013,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,4500,810500,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,4000,860000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,4000,890000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,3000,865000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,2642,10,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,3000,970000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,3000,960000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,3800,510000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,5700,750000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,3800,925000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,3000,850000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,4050,830000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,2868,858000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,3192,850000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,4000,940000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,3093,677250,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,4000,999000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,6370,870000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,2468,575000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,4000,10,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,9975,999000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,4000,560000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,4000,900000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,4000,940000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,4000,850000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,3000,720000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,4000,925000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,4000,858000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,3.0,0.0,3440,850000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,0.0,4.0,10000,850000,0.0,0,0,0,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,5000,640000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,5373,10,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,4120,300000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,4120,510000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,3102,600000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,3700,675000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,3700,556200,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,4000,660000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,2889,480000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,2470,670000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,4000,400000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,3162,660000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,3162,650000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,3745,510000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,3570,510000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,3630,625000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,3630,594000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,2231,460000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,3200,730000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,3200,435000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,4000,675000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,4000,10,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,4636,659200,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,4000,690000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,4000,655000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,4000,410000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,3000,10,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,3000,540000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,4000,560000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,2000,615000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,3362,616000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,3800,475000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,4000,735000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,3800,445000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,4160,610000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,3800,499000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,4600,621000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,2000,556000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,4400,485000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,2760,495000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,2760,1,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,1.0,1746,650000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,4480,500000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,6000,775000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,3900,565000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,2139,703000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,4000,5000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,4000,15000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,4000,25000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,3300,648000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,1981,375000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,4000,240000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,4000,440000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,5000,325000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,3800,410000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,3600,703514,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,4000,680000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,3537,608000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,5500,609000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,3897,991000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,4000,695000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,4000,540000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,4000,1065000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,4500,480000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,1.0,0.0,3690,435000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,4242,999000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,3420,530000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,4500,452211,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,3301,673572,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,4000,10,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,2415,799000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,4000,1,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,4400,915000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,3311,850000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,3450,432000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,3450,900000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,6391,711500,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,4000,885000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,2484,535300,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,3167,870000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,3600,416000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,3600,580000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,3800,850000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,3600,10,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,4320,900000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,2253,859999,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,4000,10,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,3300,780000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,3300,10,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,2936,885000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,4600,885000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,2424,775000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,4458,830000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,3336,850000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,3537,760000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,3780,10,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,3774,860000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,3880,560000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,4000,900000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,3800,625000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,4000,1100000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,4000,540000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,4000,880000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,2.0,0.0,2800,660000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,3.0,0.0,3923,875000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,3.0,0.0,3923,325000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,3.0,0.0,3302,780000,0.0,0,0,1,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,0.0,1.0,23741,3137775,0.0,0,0,0,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,0.0,1.0,70022,36440000,0.0,0,0,0,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,0.0,1.0,33400,17554482,0.0,0,0,0,0
0,0,0,1,0,2.2589432565789473,91836.0,12553.0,0.0,1.0,57400,17554482,0.0,0,0,0,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,4200,615000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,4000,905000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,4000,828150,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,4000,790000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,4000,785000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,6000,800000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,4000,668000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,4360,1032500,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,5000,1300000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,5000,960000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,5000,950000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,6000,875000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,5000,580000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,6000,1625000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,5000,890000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,5000,1150000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,4000,600000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,4120,500000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,4367,220000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,4067,950000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,3815,750000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,5000,780000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,5000,1600000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,5000,825000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,5000,1020000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,5000,810000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,5000,1270000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,4200,879000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,4500,915000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,5500,828000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,3500,885800,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,5000,935000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,4483,915000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,4000,955000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,4700,700000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,4025,795000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,4000,805000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,4000,1150000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,4000,1150000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,4500,750000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,3500,725000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,3500,720000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,3500,905000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,4700,925000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,3500,860000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,4700,987500,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,4000,770000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,4700,1150000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,4000,850000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,4000,945000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,4542,810000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,4017,960000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,4400,935000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,4400,960000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,4000,720000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,4100,667500,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,5600,1050000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,5000,940000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,4000,750000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,4000,787500,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,4075,875000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,4000,836000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,4000,735000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,4000,700000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,5000,855000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,3900,680000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,4000,780000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,4000,875000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,6000,800000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,3800,730000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,4600,730000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,3500,925000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,3658,730000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,4200,800000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,3000,390000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,5600,880000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,4000,950000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,6278,412500,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,3820,840000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,3900,899000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,3300,685000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,3700,700000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,4000,840000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,4000,727500,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,3717,825000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,3500,825000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,4500,765000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,3800,460000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,1600,600000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,4000,795000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,3300,695000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,4300,800000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,3000,780000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,4000,714000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,3000,332500,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,3000,565000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,4000,410000,1.0,0,0,1,0
0,0,0,1,0,87.02003977359645,75599.0,11370.0,1.0,0.0,4400,870000,1.0,0,0,1,0
